Branch,Mean_dNdS,RateClasses,OmegaOver1,WtOmegaOver1,LRT,p,p_Holm,BranchLength
Node44,0.4141303026387972,2,9999.999999998339,0.007953425844408057,117.1030616256758,0,0,0.2359144321257201
73985238,1,1,0,0,0,1,1,1.980408096044446e-09
73985236,1,1,0,0,0,1,1,1.980408096044446e-09
Node47,1,1,0,0,0,1,1,1.980408096044446e-09
Node43,0.143249034576647,1,0,0,0,1,1,0.02403615865548868
Node3,0.2279867793838161,2,1.902167080838699,0.08591712113024175,0.3978704741894035,0.2640955434596244,1,0.3000752835526397
224066058,0.3132984712917573,2,0,0,0,1,1,0.1739318548131464
118096868,0.4806727649951895,1,0,0,0,1,1,0.07883123141294417
Node50,0.2483275751955735,2,3.778711114008833,0.1589116532975848,12.4279397730279,0.0002114791142076577,0.01015099748196757,0.1794689848811256
Node2,0.1712754893507738,2,243.7584402008889,0.2010489421039582,10.33289451925521,0.0006534005423197708,0.03005642494670946,50.42030299476482
301621470,0.2252257839089203,2,3334.405447023096,0.009648484218601761,12.22878058416245,0.0002352897194069503,0.01105861681212666,4.007365393242859
Node1,0.2834972742152687,1,0,0,0,1,1,0.0370073005326102
148229035,0.2846818278583652,1,0,0,0,1,1,0.06564313032430391
148227528,0.1889353692354521,1,0,0,0,1,1,0.05935633191022852
223278413,10,1,inf,1,0.7395514369345619,0.1949023033982911,1,0.0004869527198859515
54114935,10,1,0,0,0,1,1,0
Node13,0,1,0,0,0,1,1,0
114624960,0,1,0,0,0,1,1,0.001479556590145171
194385914,0.3613150925402278,1,0,0,0,1,1,0.0009788083634928184
Node16,10,1,0,0,0,1,1,0
Node12,0,1,0,0,0,1,1,0
297684566,0.1266111706577715,1,0,0,0,1,1,0.008924233136370403
194384356,0.5112506216754524,2,947.4906399661335,0.03909355987812824,155.5961146568661,0,0,0.5758007773627042
Node19,10,1,0,0,0,1,1,0
Node11,0.1473634611535454,1,0,0,0,1,1,0.004843651279299216
109111738,0.05237372997929539,1,0,0,0,1,1,0.01572435835639894
Node10,0.0706844750894596,1,0,0,0,1,1,0.005605041735117333
296189779,0.1563632282745052,2,3.328120499195744,0.05829592199627387,1.47444309117418,0.1123229901800253,1,0.02621100082718144
Node9,0.1999235640047117,1,0,0,0,1,1,0.02934816812537359
26330756,10,1,0,0,0,1,1,0
27503804,0.08833098364468427,1,0,0,0,1,1,0.007413477849140781
Node26,10,1,0,0,0,1,1,0
74178349,10,1,inf,1,0.7467515189491678,0.1937533360492453,1,0.0004808641620059693
Node25,0.08256943257846451,1,0,0,0,1,1,0.04249215643806131
109463696,10,2,0,0,0,1,1,0.0003492376763073939
293356478,0.6771735275104152,2,9546.690806203909,0.09357551377138096,227.1980133686593,0,0,14.23919734892058
Node30,0.1453277147390759,1,0,0,0,1,1,0.02859075152516222
Node24,0.103081383098189,2,0,0,0,1,1,0.09774685025143838
Node8,10,1,inf,1,0.5725833996839356,0.2246170822922586,1,0.002540639141615732
291383348,0.1227444995024225,2,1.534911572058383,0.09901605039767092,0.8150736004245118,0.1833122390009839,1,0.07422373244302505
Node7,0.2481305405284632,1,0,0,0,1,1,0.01094849755151181
73946831,0.1044657353707103,1,0,0,0,1,1,0.0227799594134849
301757874,0.09401468044199729,1,0,0,0,1,1,0.03786693624693237
Node36,0.08869000956010287,2,18.10114454774434,0.004989100730731777,4.431512477174692,0.01764061516681326,0.7938276825065965,0.03903015699980348
149736948,0.1549258360602209,1,0,0,0,1,1,0.03926844384220737
Node35,0.07286455915816123,1,0,0,0,1,1,0.007773549255011565
194669353,0.8783533964333613,2,2162.786302833671,0.08273123889792733,244.9283805857121,0,0,1.041857793671867
297477866,0,1,0,0,0,1,1,0
Node40,0.2330417210862782,1,0,0,0,1,1,0.06792324575239868
Node34,0.1849731367831576,1,0,0,0,1,1,0.008450427060857996
Node6,0.08961132233563866,2,0,0,0,1,1,0.1028326987046835
126334566,0.1043081847826327,1,0,0,0,1,1,0.125282385995699
Node5,0.1622349793830604,2,6.972695947628553,0.02705630650170054,3.562838517609634,0.02954330935343469,1,0.1179507418618047
224088984,0.2210302837824388,2,2.167776575673446,0.1043893715059739,0.4461224114857032,0.2520910672648819,1,0.2098969050373391
Node4,1.473043601496592,2,40.24846680949533,0.1090610181155324,5.293585691739281,0.01070205266373797,0.4922944225319467,0.06657866590140306
194353935,0.1625164750894022,2,226.5504199344131,0.06824810687978666,2.872109860407363,0.04506332353221865,1,12.53603938710253
292618074,0.2100725369944195,2,38.64245947365734,0.1690028029538314,13.05537126084528,0.000151207941733067,0.007106773261454147,2.262096229058733
Node45,3.219675624163236e-05,2,0,0,0,1,1,0.5117218783037162
Node3,0.140449706580275,2,0,0,0,1,1,0.3298316237695875
112419363,0.1856578605491617,1,0,0,0,1,1,0.0337152709247405
Node2,0.1920809398968688,2,3.008359747442559,0.07826509824276329,1.592637481204292,0.1034748578977469,1,0.03313489080639373
213623820,10,1,334950.4986157969,1,0.5997268111386802,0.2193411395188384,1,0.0004816214332807831
Node1,10,1,671913.8948972068,1,1.204767702154641,0.1361854232008513,1,0.0009661366483216241
1234793,2.021833246706243,2,2813.4334048428,0.02634236061407846,102.8735178692441,0,0,0.05377598189035551
213623818,1,1,0,0,0,1,1,1.975082652085056e-09
73995287,0.221531912748656,1,0,0,0,1,1,0.05813016366480766
301768615,0.4793278151166641,2,33.40132362823138,0.0115689530045977,4.874910848720901,0.01362492422874323,0.3951228026335536,0.03513116592508731
Node7,0.3038353834498233,1,0,0,0,1,1,0.0450174288697338
119909330,0.8499262682712972,2,9999.999999998339,0.01313869327195805,55.64335458773712,4.346523141407488e-14,1.608213562320771e-12,0.1492625275072556
297484817,10,1,0,0,0,1,1,0
Node10,0.2959495174471986,1,0,0,0,1,1,0.08071025789232601
Node6,4.620548159371059,1,7302300.42813391,1,0.7087153921493154,0.1999353003660224,1,0.006119838686970074
149720609,0.2437667684588077,1,0,0,0,1,1,0.05666274006067407
Node5,0.3069741696573716,1,0,0,0,1,1,0.02386558462196804
291407078,0.474369697860236,2,19.7006088612343,0.1057839596903131,36.34694086551099,8.256910155601815e-10,2.972487656016654e-08,0.5099014302567709
296213048,0.2227281410162326,1,0,0,0,1,1,0.03694650508337607
297693141,0.2658313093910012,1,0,0,0,1,1,0.006747289497417886
114647211,0.2922472578334734,2,9999.999999998339,0.00846046362828512,19.59922181479487,4.775404556289775e-06,0.0001575883503575626,1.533145688407275
21040473,0.3966261650664719,1,0,0,0,1,1,0.001237195305848996
7020927,2.241925710583449,2,6504.543281135469,0.008960717895798886,21.9317800305289,1.412581960291703e-06,4.802778664991791e-05,0.01545481791765828
Node22,0.4786867588298008,1,0,0,0,1,1,0.01015846001954872
Node20,1.332455466016421,1,1.485523520143696,1,0.203012698704697,0.3261499967611451,1,0.00678794918835019
Node18,0.5046780622326936,1,0,0,0,1,1,0.02461701805463857
Node16,0.3185720831504664,1,0,0,0,1,1,0.05035051458106183
Node14,0.3533303998104177,1,0,0,0,1,1,0.01111159857288873
Node4,10,1,81807102.26241362,1,0.3608483818643435,0.2740177215628945,1,0.01730873192028293
148664203,10,1,0,0,0,1,1,0
74209618,0.7283012473550192,2,9999.999999998339,0.0628427450414355,104.71571197292,0,0,0.7662250118616435
Node26,0.3924357793828945,2,1.341159228399537,0.3077915654868982,0.1575945840995701,0.3456904248209979,1,1.014326438830718
293352607,0,1,0,0,0,1,1,0.0006266652355984281
293341221,1.463515929454275,2,1036.608956706133,0.006098850483311935,14.45666902932862,7.171056333843406e-05,0.00229473802682989,0.009001769150294622
Node29,0.2706912776016944,2,3333.111125944115,0.02231790029631397,7.163624155706202,0.003719836547934174,0.1115950964380252,18.98291857514981
Node25,0.2010358446391896,2,1.320167325256621,0.2595016823206173,0.794868211611174,0.1863160663427719,1,0.205533749841231
Node3,0.7467127183870466,2,146.9644987740035,0.1851304217619575,10.72002281073947,0.0005299118285883586,0.01642726668623912,1.840286754038852
224071940,0.2973880511528802,1,0,0,0,1,1,0.06739738652568271
118098777,0.2622364979800487,2,18.98508437526441,0.1071241977143064,29.39374544884777,2.953398609006896e-08,1.033689513152414e-06,0.5581969015786931
Node32,0.3370115629746633,2,16.6754345598218,0.1781713864697674,2.264812105349847,0.066171131205638,1,0.6015662641363774
Node2,9.439036921692916e-05,2,103.8557253708807,0.3293899444006485,-3.788568073687202,1,1,8617.731480337779
49116988,10,1,0,0,0,1,1,1.818133918725127e-09
62739323,0.6062203106332572,2,9999.999999998339,0.01315341806172898,61.74107704177732,1.942890293094024e-15,7.382983113757291e-14,0.31063997919194
Node35,0.296329927291099,2,3332.666676882208,0.018987643137232,4.681883486824518,0.01524115475501336,0.4267523331403742,5.372429739946917
Node1,2.836716166359374,1,0,0,0,1,1,0.07180719741890366
89272877,1,1,0,0,0,1,1,1.818133918725127e-09
153791849,1,1,0,0,0,1,1,1.818133918725127e-09
193783539,10,1,2057772.960783303,1,1.362701964160806,0.1215348780364555,1,0.002512745400103897
4566746,10,2,9999.999999998339,0.01623507717101125,8.755230452807155,0.00154357679898437,0.08180957034617159,0.007704172709817869
Node11,1,1,0,0,0,1,1,1.702547605935046e-09
13279326,10,1,1028027.585023347,1,0.6806259212644363,0.2046856368767555,1,0.001255324144328003
Node10,1,1,0,0,0,1,1,1.702547605935046e-09
73353702,1,1,0,0,0,1,1,1.702547605935046e-09
Node9,1,1,0,0,0,1,1,1.702547605935046e-09
156416022,1,1,0,0,0,1,1,1.702547605935046e-09
156416016,10,1,347553.3884888909,1,-0.1215687114818138,0.5,1,0.0004243976465051985
Node16,10,1,680636.9660541607,1,-0.002502396517229499,0.5,1,0.0008311257370016998
Node8,2.371739549562911,1,2.428087754289886,1,0.808426095158211,0.1842929928360784,1,0.008892411556493226
55730505,0.8937910461450218,1,0,0,0,1,1,0.01637065286491261
Node7,1.050044095993684,1,0,0,0,1,1,0.008460927912765761
297289652,0.4020310366622431,2,6.441915944834967,0.08058024867508595,3.843640995248279,0.02496748672236776,1,0.03535915456549017
Node6,1.544474460143285,1,1.455443335918869,1,0.2534259566309629,0.307336510174866,1,0.02857199958026634
296210247,0.5467725996952389,2,8703.062849760207,0.0273293283685706,8.125317108289892,0.002182567415825953,0.1113109382071236,25.60298825953898
Node5,0.2875598608347711,1,0,0,0,1,1,0.05815597910913144
291412574,1.032070680502741,1,1.073990832995263,1,0.01286025072477059,0.4548555126750887,1,0.127890166387981
4741831,0.7824362554334809,1,0,0,0,1,1,0.003816520581679536
255958189,1,1,0,0,0,1,1,1.702547605935046e-09
Node26,0.4287727428480561,1,0,0,0,1,1,0.06242699807693539
37590771,0.9116679165192153,1,0,0,0,1,1,0.0869989445983068
Node25,0.6600438996395548,2,2.372959622953746,0.4016142358433374,5.392646385062108,0.0101108901344657,0.4651009461854222,0.2552054399950526
Node23,0.3281398188791539,1,0,0,0,1,1,0.0359646731533575
149706941,0.3655690312890514,2,11.00321339267103,0.04942475200873908,6.419595531391678,0.005643393233083493,0.2821696616541747,0.09683630759422256
301759417,0.4350623526329041,2,3.530483626934551,0.1630780233320837,6.163479687122162,0.006520720450539974,0.3195153020764587,0.1068761230472742
Node32,10,1,5453182.666380657,1,0.5881876061030198,0.22156040861651,1,0.00665887747934242
73978981,0.7461453313805155,1,0,0,0,1,1,0.08933212502849582
Node31,0.5207555866680849,1,0,0,0,1,1,0.01875729498174912
148878045,0.8168865289056155,2,2.974129866054472,0.3618722186843957,6.037154613477469,0.007003921715783845,0.3291843206418407,0.1512176264896629
Node30,0.3581447379834593,1,0,0,0,1,1,0.02634399588962631
Node22,0.9585762457416405,1,0,0,0,1,1,0.03755251480783739
Node4,0.559681851617862,2,9999.999999998339,0.3525072826815387,14.67232236835116,6.395540435466529e-05,0.003581502643861256,1364.262455845444
57097423,0.6946130855040061,1,0,0,0,1,1,0.1130381583498681
301759415,1.517246615433623,1,1.606991778261369,1,1.468322171182081,0.1128053020122741,1,0.07974028784717255
Node38,1.99167517020407,1,3.413165723265954,1,0.5113601986813592,0.2372753143218896,1,0.02494072105873288
297681995,1,1,0,0,0,1,1,1.702547605935046e-09
297681993,1,1,0,0,0,1,1,1.702547605935046e-09
Node44,3.514345957287437,1,3.762817204634084,1,0.9954995547268481,0.1592009699444221,1,0.009896665253100232
297289658,0.9386896672953035,1,0,0,0,1,1,0.05749028464237887
7717037,3.558583115804118e-07,1,0,0,0,1,1,0.001418447931056757
14249856,10,1,2354612.338613208,1,1.312924397840106,0.1259329295658039,1,0.00287521572725555
Node49,0.2192795172524169,1,0,0,0,1,1,0.01689434221455711
Node47,0.3026544636474109,1,0,0,0,1,1,0.005539305826663499
Node43,0.5377444450145655,2,25.11923028991318,0.05223973472933796,4.642513342059829,0.015594646414409,0.7017590886484049,0.03832079323243993
296210245,0.9155846741110955,1,0,0,0,1,1,0.09099515288368858
Node42,0.5947826525088513,2,5.076462913707158,0.1728101655451,6.104861189138319,0.006740526936271973,0.3235452929410547,0.1923669977593247
33413985,0.7254212102884183,2,1790.814930822882,0.07786782994864327,12.94952368904706,0.0001600014504675173,0.008800079775713454,19.22890938488162
Node41,1.058907070227705,2,9999.999999998339,0.04501182330310949,9.8790807964142,0.0008358421487389411,0.04513547603190282,5.585573188033607
Node37,2.233114724764468,1,0,0,0,1,1,0.05762762153447912
Node3,0.4227328987707841,2,3.736354574897728,0.281019404201454,8.322246760904818,0.001958122532997542,0.1018223717158722,0.368536843686579
71051333,0.2164808084952267,1,0,0,0,1,1,0.04884002001412282
Node2,0.4233390028908106,1,0,0,0,1,1,0.06763184889716815
148298820,1,1,0,0,0,1,1,1.702547605935046e-09
Node1,1,1,0,0,0,1,1,1.702547605935046e-09
26347953,10,1,1126896.417463323,1,0.6713737531608786,0.2062865319392826,1,0.001376052796643652
74151763,1.591852496348589,2,5013.499190550873,0.06025654837983518,79.44187224771667,0,0,0.248397553972248
227497985,1,1,0,0,0,1,1,5.043852106379203e-10
109730191,1,1,0,0,0,1,1,0
109730283,10,1,inf,1,0.6517215196799953,0.2097489315275532,1,0.0005409323020959697
Node7,0.04644953257826391,1,0,0,0,1,1,0.004957397891751155
Node5,10,1,inf,1,0.6762514482834376,0.205440260374426,1,0.0005411558706912258
26340868,1,1,0,0,0,1,1,0
Node4,0.1790368130926302,1,0,0,0,1,1,0.03716510444754807
67678213,0.2455821124519791,1,0,0,0,1,1,0.03418466035129838
Node3,0.1975803461218561,2,0,0,0,1,1,0.1239782842651261
73971848,0.5409818324859206,2,46.0452726756335,0.100631456457268,57.38957811190267,1.787459069646502e-14,3.396172232328354e-13,0.5703474905936688
148744079,0.2207949818157839,2,0,0,0,1,1,0.08450381945714029
Node12,1.198555273714134,2,34.76583386602537,0.03671235759692559,4.60981963390077,0.01589468833540597,0.2702097017019015,0.01734577654523374
Node2,0.8598860976736912,2,7.71128146996596,0.01875193341622183,3.089425320082228,0.03940131718577999,0.6304210749724799,0.03706161422648171
297270561,0.443826581511306,2,47.74544951763369,0.03881992810566337,29.91708911443857,2.254604852813813e-08,4.058288735064863e-07,0.1306538556991668
296221482,0.2785721803253933,1,0,0,0,1,1,0.04116215759751504
Node15,0.2757358303354044,1,12467660.59211327,1,0.2501553398869873,0.3084828595697645,1,0.01554034596883481
Node1,4.595288953135683e-05,2,1.256315256989762,0.1677245821936418,0.06601228942963644,0.3986169580235107,1,1.171447994946367
187608699,0.04864276514519712,2,3.612709759897806,0.2871605458972422,1.312368438389967,0.1259831420566837,1,0.4509594443688097
126631988,7.21516028486739e-05,2,0,0,0,1,1,2.894029372240887
297673200,0,1,0,0,0,1,1,0.004712030724163811
297673198,10,1,3260394.20991942,1,1.766030121741096,0.09193707342726931,1,0.004523470344920707
Node7,0.6735833532271926,1,0,0,0,1,1,0.008283946575024492
114593266,0.9815273416929789,2,260.2057507215355,0.006649357678176981,7.338165732318885,0.003375284358866526,0.06075511845959747,0.01040732260162004
13991771,0,1,0,0,0,1,1,0.00769871708384836
Node10,0.2028752922483164,1,0,0,0,1,1,0.007370365828328143
Node6,0.7789119198219611,1,0,0,0,1,1,0.009290082956983867
302564747,0.6797384811777822,1,0,0,0,1,1,0.02344149013909952
Node5,10,1,inf,1,0.760906546221122,0.1915224851080479,1,0.005070999737561962
296196848,0.5483411681056031,1,0,0,0,1,1,0.03772624721852544
Node4,0.4993127603950862,1,0,0,0,1,1,0.1107581694637808
291385563,0.8844418214765795,1,1.007374075322257,1,-0.001200009589410911,0.5,1,0.1553323130303082
Node3,0.1705406690821772,2,15.98208970232818,0.08074659597922318,1.915100886804794,0.08319887156471001,1,1.328340963261497
126331981,0.1941095399093005,2,0,0,0,1,1,0.4274372501651264
Node2,0.4010752547803321,1,0,0,0,1,1,0.1180425311352072
149410499,0.246800417321669,2,1.438639767104245,0.2504722170093027,0.3033684214469758,0.290889194285786,1,0.2921392205922926
Node1,0.2855966910932437,2,9999.999999998339,0.1514520299649438,8.194103988997995,0.002101337258746172,0.03992540791617727,534.5470356607034
224050083,0.480045022291532,1,0,0,0,1,1,0.09504771451076745
29468090,0.2921497785873591,2,12.33622310043663,0.04342282403472708,2.176995257294038,0.07004386348500535,1,0.1537852990370315
15030035,1,1,0,0,0,1,1,2.126543981312659e-09
5771521,1,1,0,0,0,1,1,2.126543981312659e-09
193787479,10,2,9999.999999998339,0.01424871933837391,55.16024228962124,5.556666238248908e-14,3.66739971724428e-12,0.4742279326553901
5771519,1,1,0,0,0,1,1,2.126543981312659e-09
Node18,4.053087736370535e-07,1,1.277228895254546,1,-0.001332888958131662,0.5,1,2.003395711261866e-09
40226201,1,1,0,0,0,1,1,2.126543981312659e-09
Node17,4.635321422283651e-07,1,1.302342409397492,1,-0.0005421909736469388,0.5,1,1.994829828503771e-09
Node15,4.073432727479719e-07,1,1.324377648558475,1,-0.0013754535393673,0.5,1,1.987581476114183e-09
5771523,10,1,141874.0406511665,1,-0.0008154117167578079,0.5,1,0.0002212083281296553
Node14,10,1,260814.3311476718,1,-0.0004515846449066885,0.5,1,0.0004066581483031698
Node12,4.144145119092518e-07,1,0,0,0,1,1,0.001509949160998827
148727271,1,1,0,0,0,1,1,2.126543981312659e-09
146741516,1,1,0,0,0,1,1,2.126543981312659e-09
Node24,0.3105084009394851,1,0,0,0,1,1,0.004036245402311891
197098608,0.1272041740829223,1,0,0,0,1,1,0.01191513805785807
Node23,1,1,0,0,0,1,1,2.126543981312659e-09
Node11,1.998993567667508e-07,1,0,0,0,1,1,0.003101973148503188
55725727,0.1845965221071941,1,0,0,0,1,1,0.008797978644525327
Node10,0.326684664818687,1,0,0,0,1,1,0.002739533847306561
296228521,0.07160583587995842,1,0,0,0,1,1,0.049955471640783
109014689,0.05080156354932443,1,0,0,0,1,1,0.01921400030618183
Node29,1,1,0,0,0,1,1,2.126543981312659e-09
Node9,0.05560961319442435,1,0,0,0,1,1,0.04321342840010649
986918,0.1799579596717628,1,0,0,0,1,1,0.01235700437299502
56104627,1,1,0,0,0,1,1,2.126543981312659e-09
Node35,1,1,0,0,0,1,1,2.126543981312659e-09
26345686,10,1,402091.5884485357,1,0.6264126788810245,0.2143371141199,1,0.0006269354139100031
Node34,0.06252950589794501,1,0,0,0,1,1,0.03147352886331855
13928850,0.08212385806106223,1,0,0,0,1,1,0.02966444475943354
Node33,0.06608823587135781,2,1.071382951497952,0.07233517920144539,0.008711376129213022,0.4628188118147531,1,0.07986571069073758
